user_id,skills,solved_count,attempts,user_type
1119996,C|C++,7,1,W
988926,C#|JavaScript(Node.js)|C|Java|C++,31,94,W
1382144,C|C++,6,33,W
988929,Python|C,7,4,W
1382149,C++,1,3,NA
1382150,C|C++,2,26,W
1120013,C++,3,2,W
988944,Java,2,2,W
988946,Java,11,5,W
1382163,Java,0,2,W
1386569,C++,2,0,W
988949,Java,0,2,W
1120027,C,1,0,NA
1070769,C,1,6,NA
988957,C,1,2,NA
1382174,Clojure,0,1,NA
1251103,C,0,6,W
1251110,PHP,1,2,NA
988967,C,6,21,W
1251112,Java,2,1,W
1120041,JavaScript(Node.js)|Java,11,4,W
1120042,C|Java|C++,47,19,W
1251116,Scala,5,76,W
1120051,C++,3,0,W
1120052,Java|C++,26,30,W
988981,Java,8,13,W
1120054,C,2,4,NA
988983,C|Java|C++,23,27,W
1382201,Java,0,2,W
1120062,C,3,8,W
1201847,C,0,1,NA
988993,Python|C|Java|C++,19,19,NA
988995,C++,6,5,NA
988996,C++,3,4,W
1120069,Java,9,10,W
1120075,C++,5,2,NA
1136313,C++,4,27,NA
1120077,Java,0,5,W
989006,Java,23,30,W
989011,C#|Java,4,7,W
1251159,C,0,1,W
1382232,Java,10,5,W
989018,C,1,0,NA
989020,C,1,0,NA
939708,Python|C|C++|Perl,8,24,S
1120095,Python|C++,2,0,NA
1382240,C++,10,10,NA
1251170,C,0,3,NA
1120099,C|C++,7,8,NA
1251173,C|C++,0,3,W
1180008,C,0,1,NA
1120103,Python|C,4,6,W
1120106,C,0,8,NA
1382253,Java,1,0,W
989038,C|C++,14,32,W
1120111,C,1,3,NA
1197213,C#,0,3,W
989047,Python|Java,17,14,W
1251193,Java,0,6,W
989050,C,2,3,NA
989052,Java,1,0,NA
1120125,C|C++,12,18,NA
1251199,Java,1,0,NA
989063,C,2,1,NA
989064,C|Java,26,97,W
1251209,C,1,0,W
1382282,Java,1,0,NA
1120140,C,5,14,W
1251213,C|Java,3,14,NA
1070788,C#|C,7,13,W
1120143,C++,5,6,NA
1120144,C#,1,2,W
989073,Java,1,0,NA
1251221,Java,0,2,NA
1382296,Java,0,1,W
989081,Java,0,1,NA
1251226,Java,3,3,W
1120157,C,0,5,NA
939719,Python|C|C++,26,36,S
1120164,C,24,18,NA
1267400,C,3,0,NA
1120168,Java|C++,5,7,W
989099,C,0,1,NA
1251244,C,0,4,W
1369116,C#,0,1,W
1120174,C++,13,8,W
1070794,Java|C++,1,6,W
1251253,Java,1,2,NA
1092640,C,11,20,NA
939723,C++,3,1,S
1114486,C++,0,1,NA
989115,C++,1,0,NA
1251263,Python|Java,28,24,W
1251265,Python,22,2,NA
1120194,C++,27,13,NA
1120195,C,0,1,NA
1048952,C|Java,7,6,NA
1120199,C|C++,10,15,W
1382344,C|C++,4,2,NA
1251275,Java,2,11,W
1442169,C|C++,3,2,NA
1382354,C|C++,3,6,W
1120213,C++,5,2,W
1120218,C|C++,6,2,NA
1251291,C|Java,2,26,W
989148,PHP,0,1,NA
917884,C++,1,1,S
1120225,C++,54,34,NA
1180029,Objective-C,8,12,NA
1120230,C++,2,0,W
989159,Java,2,0,NA
1120232,Python,1,2,NA
989161,Java,3,9,NA
1120237,C|C++,9,21,NA
1414846,C,0,1,NA
1382383,C++,4,34,W
917887,,1,0,S
1382387,C|C++,10,13,W
1201877,C,2,3,NA
1382390,Java,0,1,W
989176,Python,5,6,W
1146528,Java,4,6,W
989179,C++,2,1,NA
989181,Java,0,1,W
1382400,C#,2,9,W
989186,C|C++,4,4,NA
1251332,Python 3,0,2,NA
989191,Java,1,3,W
1120264,C|C++,33,35,W
1120269,C|C++,6,12,NA
1198903,Perl,1,6,NA
1382419,C,0,3,NA
1311109,C++,4,15,NA
1382423,Java,0,2,W
1070811,Java|C++,24,50,W
1251357,C|C++,4,16,W
1251361,C++,5,4,NA
1120290,Python|Java|C++,44,11,NA
1120293,Java|C++,30,30,W
983432,C++,0,2,W
989224,C#,3,9,NA
1251369,Java,8,27,W
989226,C|C++,3,8,NA
989228,Java|C++,4,0,W
989229,C|Java|C++,11,46,W
1382449,Java,3,1,W
1382452,Python,0,1,NA
989238,Java,1,2,W
989239,Python|Java|C++,60,35,NA
1251384,Java|C++,29,24,W
989244,Python|C,1,5,NA
989245,C|Java|C++,55,63,NA
1311116,C++,1,0,NA
1106781,C,1,1,NA
1382464,Java,0,1,W
989250,C,0,1,W
1120324,Java,3,0,W
1120330,Java,6,12,W
1251405,Java,2,6,W
1172718,C,2,9,W
1251408,C,0,1,NA
1382482,Java,5,6,W
1382492,C|Java,13,13,NA
1382493,C++,0,1,NA
989281,Python,1,0,NA
989284,C|Java,4,5,W
1382502,Java,0,3,W
1420350,C,0,1,NA
1332969,Python|Java,1,10,W
1382513,C,2,4,W
1251443,Java,1,1,W
1382516,C,5,17,W
989303,C++,22,15,NA
1120376,Java,1,0,NA
989307,Java,20,46,W
989309,Java,1,5,W
1382528,Ruby,2,6,W
989313,Python,1,11,W
1382531,C,0,2,W
989316,C++,1,1,NA
989319,Java|C++,24,9,W
1382540,C++,2,7,NA
1251472,C#|C|C++,5,14,W
1251474,Python|Python 3,8,2,W
1120403,C#,1,2,NA
989343,C|C++,16,20,NA
989346,C++,6,21,NA
989348,Python|JavaScript,4,2,W
1313591,Java,0,2,NA
989350,C,23,17,W
989353,C|C++,32,70,NA
989354,C|C++,74,94,W
989357,Java,7,1,W
1039501,C,8,19,W
1251504,Python|C,7,10,W
989361,C,19,45,NA
989364,C++,42,16,W
989366,C|C++,42,35,NA
989368,C|C++,21,5,NA
1005458,Ruby,2,3,W
989370,Python|C++,13,3,NA
1382589,C,4,29,NA
989380,C,2,2,NA
939768,Python|C|C++,41,39,S
989388,C|Java,4,5,W
1251534,C|C++,8,12,W
1120463,C,0,1,NA
989393,C++,14,1,NA
939770,C++,2,8,NA
989398,Python,4,7,NA
989401,C++,0,1,W
989402,Java,3,13,NA
1251547,C|Java,3,3,NA
1251551,C|Java,2,1,NA
989409,C++,0,1,NA
989410,C|C++,17,25,W
1120483,C#|C|Java|C++,45,197,W
1070845,Python|Java|C++,5,15,NA
989413,C,3,10,W
1386042,C++,0,2,NA
989418,C|Java|C++,1,2,W
989419,C|C++,10,9,W
983465,C++,1,0,NA
1251565,Java,4,4,W
1051722,C|C++,3,14,NA
1120496,C|C++,4,6,NA
989427,Java|C++,32,22,W
989428,C++,2,3,NA
1120501,JavaScript(Node.js)|C,11,1,W
1201920,PHP,1,1,NA
1049003,Python|C,1,1,NA
1120507,C#|C++,28,7,NA
989438,Python|C,10,8,NA
1207640,Java,0,1,W
989441,Python|C|C++,102,81,NA
1180077,C|Java,5,1,W
1120518,C++,1,0,NA
1201923,C++,7,3,NA
989449,C++,14,12,W
989452,Java,6,6,NA
1120529,C,0,1,NA
1027162,C|Java,11,27,W
1267461,Clojure|JavaScript,1,3,W
1120535,Python|C|Java|C++,215,149,NA
989465,Python|C++,15,10,W
906489,Python|Ruby|C|Java|C++,104,128,W
989470,Python|Java,8,18,W
989472,C,12,17,W
989473,C,1,0,NA
1120546,C++,2,4,W
989476,C++,55,48,NA
989479,C++,45,40,W
989480,Java,0,1,W
1251627,Java,1,0,NA
989485,C++,8,25,NA
1251630,Java,1,3,W
1382703,C|Java,0,4,NA
958864,C#,2,3,W
1251636,PHP,1,1,W
1027168,Python|C|Java|C++,15,37,W
1251639,C,0,1,NA
1382715,C++,1,3,NA
1120573,C,0,1,W
989502,Python,2,10,W
1138904,C,5,17,W
1092706,C,1,5,NA
989509,C|Java,2,10,W
1382726,C|C++,3,12,W
989512,C|C++,7,8,NA
989515,C++,2,1,NA
1442233,C++,1,0,W
989517,C|C++,43,75,NA
1382734,Java,0,1,W
989521,C++,1,2,NA
1180090,C,1,0,NA
1382742,C++,15,16,NA
1382743,C,0,2,W
1382744,C++,0,1,NA
1382746,C|Java,0,6,W
1120605,Python|C++,4,7,NA
1382758,C,0,4,NA
1382759,Java,1,3,W
1120616,Python|C++,5,5,NA
1120618,C|Java|C++,28,46,NA
1382764,C++,1,5,NA
1333012,C,0,1,NA
989551,C|C++,31,50,NA
1382768,C|C++,1,1,NA
1354858,C,3,0,NA
989557,C++,2,1,W
989560,C|C++,17,16,NA
1398550,C,4,5,NA
989563,C|C++,21,22,W
1382781,Python,9,6,NA
1398551,C,0,1,NA
989569,Java|C++,10,56,W
989570,C,1,4,NA
1382787,C,0,1,NA
989573,C,6,17,NA
1251719,Ruby,3,3,W
989576,C++,4,5,W
1120650,C++,4,9,NA
1120651,Python|Java|C++,9,7,W
1180100,C,1,5,W
1382799,C|Java,0,3,W
989585,C++,1,3,NA
989588,Python|C|C++,8,6,NA
1120661,C|C++,12,26,W
1382806,C|Java|C++,10,13,W
1251735,PHP,1,0,W
1251736,C,3,4,W
989595,C++,61,44,W
989598,C++,5,6,NA
989600,Python|C|C++,8,24,W
1120674,C#|C|PHP|Java|C++,62,52,W
917960,C,0,6,W
989607,C|C++,114,168,W
1120680,Python|C|Java|C++,14,17,W
1382827,C,2,0,NA
1120686,Python,2,0,NA
1382831,C,2,1,NA
989617,C,2,6,NA
917962,Python|Java|C++,47,60,S
1114571,C,5,9,NA
989626,C,4,0,NA
1120700,Python|C|C++,38,27,NA
989635,C++,1,16,W
1120708,Python 3,0,3,NA
1120709,C++,3,4,NA
1420408,C|C++,2,7,W
989639,C,3,4,W
1136419,C++,6,16,NA
989642,C,2,3,W
989643,C|C++,10,38,NA
1382862,Python|Java,1,1,W
1120719,Python|C|C++,2,7,NA
1382864,C,0,4,W
1251793,C|Java,12,18,NA
989651,Clojure|Java|C++,53,33,NA
1120724,C|Java,7,1,NA
1120725,C,2,0,W
1382871,Java,0,1,W
989657,Java,0,1,NA
989662,Python,3,0,NA
989663,C++,1,1,NA
1120736,C#|Python|C|C++,10,17,W
989667,Java|C++,20,23,W
1120742,C|Java|C++,22,28,W
1049043,C,0,1,NA
1120745,Python|Java,6,6,W
1120746,C++,0,3,NA
1120750,Java,0,3,W
989679,Python|C++,14,53,W
1120752,C++,6,0,NA
1251825,C++,2,3,W
1382898,C++,10,3,W
1382899,C,0,1,W
1251828,Java,2,2,W
989685,C|C++,2,8,NA
1201963,C++,1,0,NA
1382905,C,0,3,NA
1120762,C,6,14,NA
989691,C|PHP|C++,7,3,NA
1382910,C,4,10,W
989695,C++,2,0,NA
989696,C|C++,11,2,W
1251844,Java,3,3,W
989701,C,0,1,W
1251850,C|Java|C++,13,25,W
1115994,Java,1,0,NA
989708,Python,4,2,NA
989423,C++,3,6,W
989713,C,0,1,NA
1120790,C++,14,5,NA
1251863,Java,7,1,W
1382938,C,0,1,NA
989724,C++,7,14,NA
1120798,Java,1,0,NA
1120801,Java|C++,17,19,W
1070898,C|C++,1,1,NA
1382947,C,0,1,W
1382948,C,7,9,NA
1251880,C,1,1,NA
1120811,C|Java,2,6,NA
1251886,Java,0,1,W
1120819,Java,1,7,W
989748,JavaScript(Node.js)|C|Java|C++|Scala,45,74,W
1120822,C++,1,0,NA
1120823,C,65,88,W
1251898,Java,2,4,W
1120827,C|PHP|Java|C++,4,4,W
1251900,C,0,6,W
1382973,C,1,0,NA
1333047,C++,18,22,W
989761,C|C++,4,6,W
1251911,C,9,22,W
1120841,C|Java|C++,30,30,NA
1223822,C#|C,1,6,W
1120843,C++,4,7,NA
1251916,Java,3,3,W
1120845,C|C++,29,43,W
1120846,Java,3,0,W
1398586,C|C++,15,25,W
1120852,Java,2,2,W
1382997,Java,3,0,NA
1120854,C++,0,1,W
1120856,C++,1,0,W
1120858,Python|JavaScript(Node.js),10,21,W
1120860,C|C++,13,11,NA
1277484,Java,4,3,W
1120862,C#|C|C++,48,55,W
989792,C|Java|C++,22,15,W
989795,C,0,1,W
1120870,C++,18,32,NA
1251943,C,0,2,NA
989803,Python|C|Java|C++,40,50,W
1120876,C++,0,3,NA
1120880,Java,0,1,W
1251958,Python|C|C++,9,9,W
989815,Python,2,17,W
1120889,Python|C|Java|C++,50,32,NA
1201985,C,2,3,W
1383037,C,0,1,NA
923959,C#|C,3,25,W
1120897,C++,9,1,NA
1383042,C,0,1,W
1120901,C++,2,0,NA
1333059,C,24,8,NA
1251978,C,0,1,W
1251979,C#|Java,5,21,W
928324,C,3,13,S
1120913,C|PHP|C++,169,185,W
1267525,Java,14,7,W
1251989,C,1,0,NA
1120921,C,2,0,NA
1251994,C++,9,8,NA
1251998,Python 3,2,3,W
1180146,C++,2,0,W
989860,Python|C|PHP|C++,20,42,NA
989861,C|C++,9,6,NA
989862,C|C++,29,34,NA
989863,Python|C++,11,16,W
989866,C#|C|C++,5,15,W
989873,Java,4,2,NA
1303674,Java,0,8,W
1007446,Ruby,1,4,W
1120950,C|Java|C++,119,75,W
989886,C|C++,18,41,NA
983543,C|Java,1,7,W
989889,C,9,39,NA
1417152,C,0,5,W
1201997,C++,4,2,W
989894,C,3,36,W
989895,Java,19,29,W
1347320,Python|Java,3,10,W
1383117,C,1,9,NA
989905,C|Java|C++,25,34,W
1383122,C|C++,6,19,NA
989907,C|C++,3,9,NA
939856,Text,1,0,NA
989911,Java,1,1,W
918011,C++,0,4,S
989914,Java,0,1,W
1120987,C|C++,101,9,W
1120990,Java,2,1,W
989922,Java,3,4,W
989926,C,12,4,NA
1252071,C++,25,40,NA
1252072,C,0,1,NA
1180158,Java,2,1,NA
1027241,Java,2,4,W
1252077,C|C++,2,5,W
1070932,C|Java,11,9,NA
1252082,Python,1,0,W
1121012,C++,9,32,NA
1044457,C,2,2,W
1070934,C,8,5,NA
1416597,Java,0,4,W
1252096,Java,16,68,NA
918109,C,0,1,NA
1252100,C,0,2,W
989960,C#,5,35,W
989962,Python|Java|C++,34,15,NA
989963,Python,5,2,NA
1252108,Java,0,11,NA
1121037,C,1,0,NA
989969,C,0,1,NA
1121042,Python|C|Java,14,6,NA
1049093,C|C++,67,49,NA
989973,C#,0,1,NA
1133461,C++,1,5,W
939867,C++,6,11,S
1252121,Java,0,1,W
1121053,C++,11,18,NA
989984,C,13,16,W
1252130,Python|C|Java,2,3,NA
1356052,C,0,1,NA
1121062,C++,1,3,W
989991,Java,2,10,W
1121064,Ruby,1,2,W
1121065,C++,3,5,NA
989995,JavaScript,2,1,W
989998,C|Java,11,18,NA
1121075,Java,1,5,W
1383222,C|Java,1,4,W
1383225,Java,0,12,W
1420470,C,1,8,NA
990012,C,9,2,W
1383231,C,0,1,NA
945788,C++,3,1,S
990017,C|C++,1,7,NA
990018,Java,0,1,NA
983565,C,4,23,W
1252165,C,3,10,NA
1329866,C,2,3,NA
1383240,C++,0,1,NA
1383241,C|Java,0,4,NA
1383242,Perl,1,2,W
1383243,Java,0,1,W
1158329,Python|C|C++,91,68,W
1383247,Python|Java,4,0,W
990032,C++,1,0,NA
1252179,Java,1,1,NA
1252183,C++,3,12,NA
1383259,C,0,1,NA
1180177,Python|C++,42,52,W
1252191,C|C++,102,150,NA
990049,Java,1,1,W
1238212,C,3,7,NA
1070952,C++,1,4,NA
990058,C,1,0,NA
1202025,Java,1,0,W
1252205,C++,11,7,W
990064,Python|C,7,8,W
990065,C|Java,6,4,W
1070954,C++,4,10,NA
990067,C,0,5,NA
1383284,C,5,3,NA
990071,C|C++,16,28,W
990072,C,2,5,W
990073,C++,8,12,NA
1383292,C,2,7,NA
1202028,C,2,0,NA
1252226,C,2,16,NA
918040,Python|C,4,26,NA
1383304,Python|C,5,14,W
1383306,Java,0,1,W
1311257,C,14,14,NA
1383309,C++,3,1,NA
990094,C|C++,2,0,W
1070959,C#|JavaScript|Ruby,2,10,W
990097,Java,1,1,NA
990098,C++,0,1,NA
1047362,C#,0,1,W
1252245,Python|C++,3,6,NA
1383318,C++,0,1,W
990104,C++,0,1,NA
910875,Python|Go,10,17,W
1252256,Java,0,1,NA
918045,Python,1,0,S
990118,Python|C|Java|C++,132,118,NA
1383337,C,0,2,NA
918046,PHP,0,1,NA
1383339,C,0,1,NA
1333108,C++,6,25,W
1383346,C++,6,2,W
1383347,C|C++,3,23,W
918048,C++,0,1,S
1383352,Java,0,4,W
1383353,Java,0,1,NA
1146560,C|Java,5,2,NA
990139,Java,3,3,NA
990144,C|C++,21,33,NA
1202040,C,0,10,NA
990156,C|C++,4,16,W
918052,Java,1,9,S
1382245,C,0,1,NA
1252310,C,0,1,NA
990172,C,4,7,W
990175,Python|C++,67,46,W
990179,C,2,16,NA
990180,C|Java,0,3,W
990183,C,13,11,NA
1383400,C,0,1,NA
1245737,C|Java|C++,11,9,W
1252334,C|Java|C++,20,32,W
990191,C++,3,10,W
990193,C|C++,44,23,NA
1442346,C,0,1,W
1252345,Python|C|Ruby|C++,82,71,W
1438985,C|Java,2,5,W
990204,Python,5,13,W
1383421,C,0,3,W
1180204,C|C++,1,17,W
1252351,Java,0,1,NA
990210,Python,1,1,NA
1114669,Java,2,6,W
1383429,Java,1,1,W
990216,C++,8,8,W
990219,Python|C++,17,31,W
990220,C++,1,1,NA
990222,C|C++,30,23,W
990225,Java,1,2,W
1383442,C++,3,3,NA
1252371,Haskell|C++,9,15,NA
990230,C,3,25,NA
990232,Python|C|Java|C++,46,113,NA
990233,C|C++,14,30,NA
1049137,,4,25,W
1185844,C,1,3,NA
1252385,Java,0,1,NA
1252388,Java,5,7,W
1252390,,1,0,W
1252391,C|C++,4,24,W
990258,C#,0,1,NA
1252404,Java,13,13,W
1252407,C,2,6,W
1333131,C|PHP,3,4,NA
1252411,C#|Java|C++,7,16,W
990268,Java,2,12,W
939916,C|C++,9,28,S
1383487,C,0,1,NA
1252416,C++,12,9,NA
990273,C++,0,2,W
1443352,Python|C|PHP,1,12,NA
990279,Python,0,2,NA
990280,Java,13,25,W
1383498,C,2,7,W
1092836,C|C++,46,44,NA
990288,C,5,29,NA
1383506,C|C++,16,34,W
1252436,C,0,7,W
1383509,Java,1,1,W
1212033,Java,5,10,NA
1113591,C,0,2,NA
1168388,Java,0,1,NA
1114684,Java,11,8,W
990303,C,2,1,NA
961767,Java,3,11,NA
939922,C|C++,18,40,S
1383523,Java,0,1,W
1383525,Java,0,1,NA
1383529,C,0,2,W
990317,Java,4,3,W
1252462,C++,3,1,NA
990319,C|C++,20,12,NA
1347334,C|C++,7,1,NA
990321,C,8,16,NA
1383538,JavaScript(Node.js),1,3,NA
990324,Python,0,1,NA
990325,Java,0,12,W
990330,Java,5,4,W
990331,C|Java|C++,46,47,NA
1252476,Python|Python 3|C++,11,11,NA
990333,C++,12,9,NA
961772,Java,1,4,S
1383553,Java,0,1,NA
918082,C++,2,8,S
1383559,C++,6,16,NA
1383569,C|C++,0,5,W
1333146,C#,0,2,W
990356,Python|C|C++,94,72,NA
990357,C++,4,3,NA
1267611,Java|C++,14,19,NA
1121435,C,0,5,NA
1414854,C,1,3,W
1092850,Java,1,1,W
1252516,C++,5,36,NA
990373,C|C++,32,56,NA
990377,C|Java|C++,11,32,W
990378,C|Java|C++,9,73,NA
990380,C++,37,17,W
990382,C|Java,11,18,W
990384,C#,3,33,NA
990386,C++,8,23,W
1383604,C|Java|C++,3,5,NA
937964,C,0,8,S
1383609,C,0,4,NA
990394,Java|C++,17,24,W
1252540,Java,0,2,W
1121474,Java,0,1,W
1121475,C#|Java|C++,78,52,W
1121476,C++,0,2,W
1383621,C,3,9,W
1121478,C|Java,19,20,NA
1383623,Java,2,3,NA
1121480,C,4,0,NA
1252557,Java,1,1,W
1252558,Java,2,2,NA
1158394,C++,2,5,NA
1121491,Java|C++,8,1,W
1333157,C,0,2,NA
990424,Python|C++,6,12,W
1121498,C|C++,19,24,W
990427,Python|C|C++,18,28,NA
1252572,C#|Python|C|C++,0,7,NA
988880,C,0,4,NA
1383650,C,0,1,NA
990436,Java,2,0,NA
1383653,C|Java,2,3,W
1037457,C++,4,37,W
990440,C|C++,16,20,NA
1383657,C++,1,0,NA
1383658,C++,2,2,W
1383660,Java,3,7,W
990446,C|C++,7,1,W
1252593,Java,1,0,NA
990450,C|Java|C++,77,220,W
939947,C,3,4,S
947854,C,8,6,NA
1252606,C++,12,3,NA
983639,Java,0,6,W
1383681,C,0,1,NA
1252610,Python,5,11,W
1252615,Java,0,2,NA
990472,C++,1,0,NA
1252618,C,0,2,W
990475,Java|C++,5,8,W
918105,C,3,15,S
1383694,Java,3,0,W
1121552,Java,1,0,NA
990482,Java|C++,15,21,W
961797,C++,2,1,S
1383702,C++,0,3,NA
1311323,Java,3,2,W
990489,C,5,12,NA
1383708,C#|C|Java|C++,15,12,W
918108,C,0,1,S
990495,C|C++,0,3,NA
990496,C|Java|Objective-C|C++,39,38,W
937075,C++,17,16,NA
1180253,C,2,4,W
961800,C|Ruby,0,5,NA
1121575,C++,7,2,NA
1121578,Python,4,10,NA
1252651,Java,0,2,W
961801,Python|C++,4,0,NA
1121581,C++,2,1,NA
1252654,C#|C,0,2,NA
1121586,C,1,0,W
1252660,Java,0,1,W
1121590,C|Java|C++,11,24,W
1121591,C|Java,3,12,W
1121594,Python|Java|C++,8,9,W
1383739,C,1,1,NA
990524,Python|C|C++,20,59,NA
990525,C,10,14,W
990526,C++,1,0,NA
990527,C|C++,10,16,NA
1049186,Java,1,0,W
990531,C,0,2,NA
1121604,C|Java,1,5,NA
1383749,C++,3,3,W
939960,C++,5,16,S
1383753,C++,25,3,NA
961806,C|Java,2,8,S
1252683,C++,1,1,NA
1252684,Java,1,3,W
1383757,C|C++,8,12,NA
1383758,Java,2,1,NA
1142209,C|JavaScript,1,3,NA
1252689,C++,7,3,NA
990546,C++,14,21,NA
1121619,C++,2,3,NA
1383765,C++,1,3,W
1121623,C|Java,9,22,W
990552,C,3,7,W
1383770,C++,6,4,W
1383772,C++,4,4,W
1121629,Python|C|C++,15,13,NA
990558,C,9,5,NA
1121632,Java,1,2,NA
990561,Java|C++,8,11,W
1383779,C++,1,3,NA
1267645,C++,2,1,NA
1252709,Java,13,17,W
1383783,C#,1,0,W
1121640,Java,6,11,W
990569,C,0,4,W
990574,PHP|Java,10,32,W
1383791,C|C++,1,4,W
1202111,C|C++,1,5,NA
1252721,C++,1,4,NA
1383795,Python,2,1,NA
1316791,C,0,1,NA
1252725,Java,3,6,NA
1071040,Java,1,8,W
1252729,Java,7,21,NA
990587,C|Java|C++,40,52,W
990590,C,0,1,NA
990591,Python|C++,22,23,NA
1355031,C,1,2,NA
990594,C,1,19,W
1252740,C|C++,7,7,NA
1303698,Java,0,1,W
1383816,Python,1,0,W
990603,PHP,0,1,NA
961817,C,0,4,W
1252749,C,22,37,NA
1383823,Python|C,3,11,NA
1252753,C,1,0,W
1252755,C,0,1,W
1252756,Python|C|Java|C++,5,10,W
1252759,C++,1,2,NA
990617,C|C++,9,12,NA
1121690,C++,3,2,W
1257734,Python,0,3,W
1383840,C++,0,1,NA
1383843,Python,6,4,W
990628,C++,4,5,NA
990632,Perl,1,1,NA
1383849,Java,22,16,W
990634,Java,11,21,W
1252779,C++,2,5,NA
1383854,Python,0,2,W
990640,Python|C|C++,10,9,NA
1417177,C++,6,12,W
1327277,C++,0,1,NA
990643,Python|C|C++,20,58,W
990644,Java,14,18,W
1398731,Python|C|C++,5,5,W
1252794,C++,1,2,NA
1223969,C++,9,22,NA
990653,C|Java,1,4,NA
1383873,Java,3,1,W
1092898,C++,19,38,NA
1383878,Java,0,3,NA
1252813,Python,1,0,W
1252818,Java,4,5,W
1252824,C++,0,2,W
961830,Java|C++,6,9,S
990684,C|Haskell|Java|C++,80,79,W
1252831,Java,10,19,W
1365510,C++,1,0,NA
1223976,C#,6,4,W
961833,Python,11,10,W
1136596,C++,2,0,NA
1252847,C,2,19,W
1121776,Java,1,1,NA
961834,Python|Java|Python 3,9,9,W
1264421,C|Java|C++,1,4,W
1252855,C,0,1,NA
990715,C#|C|PHP|Java|C++,17,165,W
1114753,Java,1,1,W
990717,Java,15,18,NA
961836,Python|C,20,29,W
990719,C|C++,20,37,W
1252864,C,0,2,W
990721,C|C++,4,4,W
1121795,Python|JavaScript(Node.js)|Java|C++,23,31,W
1383946,C|C++,2,5,NA
990735,C++,5,16,W
1355055,C++,1,0,NA
1118829,C,4,8,NA
1180293,C++,6,23,NA
1252886,Java,7,37,W
1121815,C,7,37,W
990744,C++,7,4,W
1252890,C++,1,1,NA
990747,Java,23,59,NA
1173647,C,1,2,NA
1252893,Java|C++,9,1,NA
1252896,C,1,0,NA
990753,C,0,10,NA
1252899,C++,2,5,NA
1136605,C#,0,3,NA
1205361,Java,2,2,W
1252907,Java,0,1,W
1231548,PHP,2,0,NA
937084,Python,1,3,NA
1252918,Java,1,0,W
1383992,Java,1,0,W
990777,C|C++,14,13,NA
1252922,C++,2,1,NA
1252923,C|C++,0,10,NA
1386630,C,0,1,W
990786,C++,0,6,NA
1223992,Java,3,10,W
1384008,C,1,2,W
990795,C,2,8,NA
1092921,C,1,0,NA
1384013,C++,3,4,W
940004,C|C++,2,14,S
1049231,Java,3,2,W
1252945,Java,1,2,W
990803,C#|Python|C|C++,24,25,W
990806,C++,13,6,NA
1355068,PHP,0,1,NA
1180306,C++,1,0,W
990821,C,8,28,NA
1252966,Python 3,1,17,W
961854,Python,1,10,NA
1180308,C,0,1,NA
1158463,C,1,0,NA
940010,Java,7,5,S
1252979,C++,1,3,NA
1252982,C,0,6,NA
990844,Java,18,50,W
1180311,C|C++,1,5,NA
1252997,C#|JavaScript(Node.js)|C|PHP|Java,34,45,W
990854,Java|C++,5,6,NA
1253000,C,0,1,W
1158468,Java,1,1,NA
979281,Python|C,6,3,NA
1253010,C#|C|C++,11,20,W
1085481,C++,2,4,NA
1253012,C++,9,15,NA
1136624,C++,6,3,W
1384089,C++,4,1,W
1121947,Java,1,0,NA
990878,C++,4,3,NA
1315347,Java,1,1,W
1253032,C++,0,1,NA
918174,C,0,2,S
990892,Java,3,2,W
990896,Java,0,3,NA
990898,C,7,28,NA
990899,Python,1,1,W
1202165,Java,0,1,NA
1059295,C,0,1,NA
1377905,C|Java,7,13,W
990903,C|C++,18,67,NA
990905,C,1,16,W
1384122,C|Java|C++,2,1,NA
1384123,C,14,14,W
1384124,C|C++,1,4,W
1384126,PHP,0,1,NA
989463,C#,2,6,W
1253056,C,2,4,W
990914,C++,1,2,NA
1253060,C,1,12,W
1253062,C++,2,0,NA
1384135,Java,1,0,W
918179,C,0,2,NA
1384137,Java,1,4,NA
1253068,C,0,1,NA
1253070,Python|C|Java|Python 3|C++,121,116,W
990931,C++,6,12,NA
1253084,C|C++,22,9,W
1253087,C++,0,1,NA
1384160,C++,13,0,W
1253101,C,0,1,NA
1253104,C,1,6,NA
983722,Java|C++,3,6,W
990963,C,1,0,W
961877,C++,1,0,NA
990965,C,2,0,NA
1384182,Python,3,8,NA
1253114,C++,6,15,NA
990974,Java,1,2,W
990977,Python|C|Java,72,369,W
940034,C++,6,3,S
990979,Python|C|Java|C++,26,19,W
1384196,C,1,8,NA
990982,C++,6,23,W
990983,C|C++,14,13,W
1049262,C,0,2,W
1253132,C|Java,32,64,W
990992,C#|Python|Java|C++,3,23,W
969680,C,2,5,W
1253141,C,0,2,NA
990998,C|Java|C++,16,2,NA
991001,Java,0,1,NA
991004,Python|C|C++,9,64,W
963279,Python|C|Java,12,13,S
991006,C|C++,4,4,NA
1253152,Java,3,0,W
1253153,C,2,2,NA
991012,C++,5,15,NA
950186,C#,4,32,S
1253167,C,0,3,NA
1384242,C,0,4,W
1122100,Python,2,0,NA
1114806,C,0,1,NA
1253182,C|Java,5,1,NA
1253183,PHP,5,5,W
991041,C#,1,5,W
961890,Java,4,4,W
991043,C++,2,0,NA
991045,Java,1,3,W
1420643,C++,2,2,W
1384266,C,4,14,W
991052,C,0,2,NA
991056,C++,1,0,NA
991057,C++,5,15,NA
1311418,Java,0,1,NA
1253206,Java,2,0,W
1384281,C++,3,5,NA
